location,recordingDate,method,taskLength,transcriber,species,speciesIndividualNumber,vocalization,abundance,startTime,tagLength,minFreq,maxFreq,internal_tag_id
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,AMCR,2,Call,1,69.39,2.66,420.23,2568.09,2590969
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,GCKI,1,Song,1,10.16,1.79,5976.65,9198.44,2590939
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,GCKI,1,Call,1,110.78,1.46,6303.5,8684.82,2590971
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,0.14,4.69,46.69,2381.32,2590941
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,60.35,3.46,93.39,2287.94,2590957
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,120.35,4.23,280.16,1914.4,2590984
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,RBNU,1,Song,1,35.71,1,326.85,4575.88,2590946
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,68.81,1.48,3221.79,6350.19,2590958
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,124.41,1.48,2381.32,7050.58,2590975
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,0.9,1.99,2801.56,6536.96,2590934
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,YRWA,2,Song,1,11.36,1.6,2754.86,6163.42,2590944
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,YRWA,3,Song,1,85.1,1.84,2007.78,7564.2,2590964
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,YRWA,3,Song,1,129.2,2.33,2287.94,6910.51,2590974
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,SWSP,1,Song,1,38.21,2.33,3361.87,8404.67,2590948
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,SWSP,1,Song,1,61.46,2.57,1727.63,5789.88,2590953
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,SWSP,1,Song,1,125.49,1.72,1961.09,6910.51,2590980
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,WTSP,2,Song,1,89.9,4.03,2614.79,5182.88,2590965
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,121.69,2.76,1914.4,4622.57,2590979
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,60.09,1.15,1727.63,4202.33,2590959
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,RESQ,1,Call,1,41.34,2.71,186.77,11906.61,2590949
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,RESQ,1,Call,1,126.75,3.09,326.85,11346.3,2590973
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,RESQ,1,Call,1,79.29,3.62,1494.16,7470.82,2590960
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,59.26,0.57,5743.19,9338.52,2590951
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,WWCR,2,Call,1,87.91,1.57,607,6163.42,2590963
PENP-3-8, 2021-07-14 02:34:00,1SPM,180,Christopher Moser-Purdy,WWCR,1,Call,1,83.11,1.97,887.16,6116.73,2590962
PENP-BS-4, 2021-08-09 18:01:03,1SPM,180,Christopher Moser-Purdy,UNKN,1,Call,1,144.16,2.08,887.16,3735.41,2588716
PENP-BS-4, 2021-08-09 18:01:03,1SPM,180,Christopher Moser-Purdy,UNKN,1,Call,1,14.94,1.22,2614.79,7190.66,2588710
PENP-BS-4, 2021-08-09 18:01:03,1SPM,180,Christopher Moser-Purdy,UNKN,1,Call,1,69.48,4.2,4902.72,7424.12,2588714
PENP-BS-4, 2021-08-09 18:01:03,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,60.33,4.02,140.08,7610.89,2588712
PENP-BS-4, 2021-08-09 18:01:03,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,0,4.25,0,5789.88,2588709
PENP-BS-4, 2021-08-09 18:01:03,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,120.24,4.41,140.08,5976.65,2588715
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,OVEN,1,Song,1,3.84,1.97,3315.18,9105.06,2313661
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,REVI,1,Song,1,0.08,1.55,1307.39,6490.27,2313663
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,REVI,2,Song,1,1.68,2.02,1120.62,6396.89,2313664
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,BAWW,1,Song,1,6.31,2.62,4482.49,9992.22,2313667
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,AMRE,1,Song,1,9.53,1.1,4949.42,8871.6,2313672
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,WTSP,1,Song,1,19.55,2.6,2194.55,6677.04,2313675
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,GCKI,1,Song,1,42.43,2.33,6163.42,8871.6,2313677
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,BCCH,1,Song,1,15.85,1.66,2147.86,6070.04,2313673
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,YEWA,1,Song,1,51.53,1.52,4062.26,8311.28,2313679
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,LIBA,1,Non-vocal,1,65.55,8.23,0,2521.4,2313680
PENP-4-1, 2021-06-24 02:19:00,1SPM,180,Steve Enid,AMRE,2,Song,1,76.96,1.53,4482.49,9105.06,2313681
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,AMRO,1,Call,1,6.51,2.52,513.62,3922.18,2313113
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,CANG,1,Call,1,85.96,3.22,607,2988.33,2313121
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,YRWA,1,Song,1,176.45,1.81,3361.87,7377.43,2313125
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,BAWW,1,Song,1,0.13,1.97,5556.42,9478.6,2313108
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,WTSP,1,Song,1,0.23,3.06,2194.55,5836.58,2313109
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,NOPA,1,Song,1,2.16,1.35,4155.64,10178.99,2313110
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,UNBL,1,Call,1,3.15,1.63,1307.39,6863.81,2313112
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,BAWW,2,Song,1,8.24,2.3,5929.96,9945.53,2313114
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,CHSP,1,Song,1,10.48,1.3,3875.49,7797.67,2313115
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,OVEN,1,Song,1,15.56,2.2,1914.4,6396.89,2313116
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,WIWR,1,Song,1,18.54,3.49,1680.93,9105.06,2313117
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,UNPA,1,Call,1,37.89,4.57,5743.19,11112.84,2313118
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,MOBA,1,Non-vocal,1,52.75,3.49,4575.88,11206.23,2313119
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,AMGO,1,Song,1,82.46,2.72,1634.24,9431.91,2313120
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,BLJA,1,Call,1,94.11,2.29,1307.39,4762.65,2313122
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,BTNW,1,Song,1,102.35,2.11,4762.65,9338.52,2313123
PENP-3-2, 2021-05-21 04:32:00,1SPM,180,Steve Enid,OVEN,2,Song,1,138.96,1.89,2474.71,8778.21,2313124
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,UNWA,1,Song,1,120.21,1.5,2568.09,7424.12,2592800
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,UNWA,1,Song,1,92.98,1.81,2334.63,6630.35,2592784
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,0.51,0.18,3548.64,9151.75,2592746
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,62.81,0.32,3175.1,8591.44,2592779
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,120.63,0.22,2614.79,9245.14,2592801
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,RWBL,1,Song,1,4.94,1.32,1400.78,6350.19,2592750
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,BTNW,1,Song,1,7.18,1,4108.95,6116.73,2592752
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,BTNW,1,Song,1,60.44,1.75,3548.64,8077.82,2592768
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,BTNW,1,Song,1,139.55,1.51,3128.4,6863.81,2592814
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,MOWA,1,Song,1,70.36,1.44,2428.02,7564.2,2592775
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,MOWA,1,Song,1,124.95,1.76,2428.02,7424.12,2592797
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,WIWA,1,Song,1,71.53,1.27,2801.56,7424.12,2592778
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,120.35,2.45,1260.7,4155.64,2592788
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,0.25,3.11,1354.09,4249.03,2592743
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,60.26,1.94,887.16,4762.65,2592764
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,2.99,1.75,3595.33,7003.89,2592749
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,60.06,0.65,3642.02,6070.04,2592760
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,MAWA,1,Song,1,65.15,1.31,2708.17,7750.97,2592761
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,MAWA,1,Song,1,128.15,1.24,2661.48,7564.2,2592796
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,MAWA,1,Song,1,0.4,1.18,2381.32,8217.9,2592741
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,BLBW,1,Song,1,60.19,1.76,3501.95,10785.99,2592763
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,BLBW,1,Song,1,0.94,2,4996.11,11112.84,2592742
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,BLBW,1,Song,1,125.35,1.8,5789.88,11252.92,2592791
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,0.15,4.5,46.69,4062.26,2592745
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,60.29,3.71,186.77,3922.18,2592767
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,120.31,4.25,186.77,3875.49,2592790
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,UNPA,2,Call,1,1.61,0.43,3501.95,8871.6,2592748
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,UNPA,2,Call,1,64.46,0.2,2334.63,9992.22,2592780
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,UNPA,2,Call,1,128.54,0.24,3735.41,9712.06,2592808
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,SWSP,1,Song,1,129.5,3.51,2848.25,6256.81,2592803
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRO,2,Song,1,1.14,1.87,1634.24,4249.03,2592744
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRO,2,Song,1,61,2.23,887.16,4529.18,2592766
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRO,2,Song,1,121.19,2.04,1073.93,4249.03,2592813
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,NOPA,1,Song,1,66.7,1.7,2941.63,8871.6,2592772
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,NOPA,1,Song,1,9.66,2.13,3128.4,8171.21,2592747
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,67.36,1.85,2941.63,8684.82,2592774
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,5.26,1.25,3221.79,8171.21,2592751
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,8.54,1.34,3408.56,8871.6,2592753
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,62.69,1.49,3128.4,8404.67,2592762
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,133.99,1.77,3175.1,8638.13,2592805
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRE,2,Song,1,62.35,1.09,3688.72,7330.74,2592770
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMRE,2,Song,1,123.04,1.34,3315.18,7984.44,2592794
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,143.64,1.77,280.16,2147.86,2592809
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,COYE,2,Song,1,147.66,2.23,2241.25,6396.89,2592810
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,UNTR,1,Song,1,166.58,2.26,2894.94,8544.75,2592811
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,NOPA,2,Song,1,65.7,1.44,3361.87,8357.98,2592773
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,NOPA,2,Song,1,13.24,1.4,3221.79,7797.67,2592754
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,BLBW,2,Song,1,68.69,1.96,3081.71,11439.69,2592769
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,BLBW,2,Song,1,126.09,1.75,4669.26,11299.61,2592792
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,BLBW,2,Song,1,21.99,1.75,4062.26,10552.53,2592755
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,135.51,2.08,2287.94,6723.74,2592806
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,115.59,1.8,2941.63,6677.04,2592787
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,33.65,2.04,2428.02,7517.51,2592756
PENP-4-2, 2021-05-27 05:25:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,131.15,4.61,2801.56,5042.8,2592804
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,0.13,1.12,2521.4,7284.05,2587778
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,67.3,1.64,2428.02,7704.28,2587812
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,133.1,1.39,2988.33,9105.06,2587828
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,BLJA,1,Call,1,2.04,0.96,653.7,4062.26,2587780
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,2.49,2.06,4295.72,5556.42,2587782
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,127.05,2.35,3828.79,4949.42,2587830
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,WTSP,2,Song,1,3.41,2.39,2287.94,4622.57,2587784
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,YEWA,2,Song,1,5.7,1.76,2894.94,8498.05,2587785
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,YEWA,2,Song,1,62.04,1.42,3128.4,8404.67,2587803
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,YEWA,2,Song,1,146.58,1.6,2614.79,8731.52,2587835
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,RWBL,2,Song,1,11.35,1.55,1260.7,6303.5,2587787
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,RWBL,2,Song,1,61.36,1,1821.01,5556.42,2587807
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,WTSP,3,Song,1,41.99,1.31,2801.56,3828.79,2587792
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,WTSP,3,Call,1,151.36,0.47,6863.81,9992.22,2587832
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,SWSP,1,Song,1,55.6,2.34,2428.02,7003.89,2587797
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,119.21,0.67,607,2101.17,2587825
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,120.51,0.54,560.31,1914.4,2587826
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,REVI,1,Song,1,149.5,1.78,1494.16,5229.57,2587837
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,UNWA,1,Song,1,93.59,1.2,2568.09,7143.97,2587816
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,1.39,2.42,1914.4,7564.2,2587772
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,68.8,2.3,1914.4,7050.58,2587801
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,124.51,2.17,1867.7,7564.2,2587818
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,COYE,2,Song,1,6.58,2.43,2054.47,7424.12,2587773
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,COYE,2,Song,1,63.78,2.37,1167.32,7284.05,2587800
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,COYE,2,Song,1,120.2,2.01,1914.4,7097.28,2587819
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,COYE,3,Song,1,8.91,2.17,1867.7,6957.2,2587774
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,COYE,3,Song,1,90.45,1.81,2287.94,7190.66,2587815
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,COYE,3,Song,1,125.81,2.63,2428.02,7097.28,2587823
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,60.34,4.15,140.08,6116.73,2587799
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,0,3.24,0,4202.33,2587776
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,120.33,4.42,140.08,5089.49,2587822
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,60.4,0.3,4062.26,8918.29,2587802
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,2.01,0.25,4015.56,10365.76,2587779
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,121.96,0.23,7143.97,9431.91,2587827
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,RWBL,1,Song,1,60.63,1.12,1447.47,5836.58,2587806
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,RWBL,1,Song,1,4.66,1.58,1214.01,5696.5,2587783
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,RWBL,1,Song,1,158.5,1.4,1307.39,4762.65,2587839
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,12.43,1.63,2474.71,7190.66,2587789
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,122.89,1.19,4108.95,8964.98,2587821
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,68.3,1.21,4249.03,8824.9,2587810
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,RWBL,3,Call,1,52.56,2.05,3081.71,5463.04,2587795
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,RWBL,3,Call,1,66.05,2.29,3128.4,5603.11,2587809
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,SOSP,1,Song,1,47.01,3.65,1774.32,8824.9,2587793
PENP-3-4, 2021-05-26 04:28:00,1SPM,180,Christopher Moser-Purdy,SOSP,1,Song,1,62.48,2.61,2614.79,8731.52,2587804
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,LIBA,1,Non-vocal,1,121.08,4.97,46.69,11439.69,2308031
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,LIBA,1,Non-vocal,1,60.86,5.13,46.69,11019.46,2308027
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,LIBA,1,Non-vocal,1,0.79,5.21,186.77,10832.68,2308019
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,LIWI,1,Non-vocal,1,90.68,5.16,46.69,11206.23,2308030
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,LIWI,1,Non-vocal,1,138.14,4.99,46.69,11299.61,2308032
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,LIWI,1,Non-vocal,1,7.98,5.03,93.39,11252.92,2308026
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,MOTF,1,Non-vocal,1,62.75,6.01,46.69,6256.81,2308028
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,MOTF,1,Non-vocal,1,173.89,5.2,46.69,5182.88,2308033
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,UNFI,1,Call,1,14.41,0.68,2568.09,7657.59,2308023
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,UNFI,1,Call,1,68.08,0.42,2801.56,5929.96,2308029
PENP-BS-4, 2021-08-05 18:07:02,1SPM,180,Bronwyn Robinson,UNPA,1,Call,1,32.26,0.58,2848.25,5603.11,2308024
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,AMRO,1,Song,1,89.94,3.17,1073.93,4762.65,2266103
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,COYE,1,Song,1,1.49,1.47,1961.09,6677.04,2266091
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,MOWI,1,Non-vocal,1,4.78,4.5,2894.94,10552.53,2266093
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,GCKI,1,Song,1,19.41,3.27,4996.11,10599.22,2266095
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,LITF,1,Non-vocal,1,28.29,2.79,46.69,3361.87,2266097
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,BLJA,1,Call,1,31.03,1.91,747.08,5976.65,2266098
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,OVEN,1,Song,1,38.45,1.83,1634.24,5836.58,2266099
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,BLBW,1,Song,1,55.98,1.81,5229.57,9898.83,2266101
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,UNCV,1,Call,1,105.5,1.65,93.39,2894.94,2266107
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,CANG,1,Call,1,107.99,1.29,93.39,2801.56,2266109
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,NOFL,1,Call,1,19.14,4.75,1634.24,4389.11,2266096
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,YRWA,1,Song,1,40.25,1.51,2241.25,6396.89,2266100
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,RESQ,1,Call,1,102.19,2.97,1307.39,11393,2266105
PENP-3-6, 2021-07-03 05:25:00,1SPM,180,Steve Enid,UNPA,1,Call,1,0.13,1.3,5089.49,9712.06,2266092
PENP-5-1, 2021-06-22 04:21:00,1SPM,180,Bronwyn Robinson,AMCR,1,Call,1,1,2,560.31,2614.79,2307796
PENP-5-1, 2021-06-22 04:21:00,1SPM,180,Bronwyn Robinson,AMCR,1,Call,1,121.06,2.37,933.85,2848.25,2307808
PENP-5-1, 2021-06-22 04:21:00,1SPM,180,Bronwyn Robinson,MOWI,1,Non-vocal,1,33.95,5.1,140.08,11393,2307798
PENP-5-1, 2021-06-22 04:21:00,1SPM,180,Bronwyn Robinson,MOWI,1,Non-vocal,1,104.08,4.96,326.85,11579.77,2307804
